Date,Hour,Temperature,Windspeed,Windgust,Windbearing,Visibility,Borough
2019-02-07,15,43.72,8.29,10.65,125,10,Manhattan
2019-02-07,16,43.2,8.55,12.23,121,10,Manhattan
2019-02-07,17,42.6,7.91,11.89,112,10,Manhattan
2019-02-07,18,41.78,8.06,14.29,111,10,Manhattan
2019-02-07,19,41.43,7.77,14.87,111,6.747,Manhattan
2019-02-07,20,41.31,8.05,14.94,100,7.667,Manhattan
2019-02-07,21,41.46,6.25,13.15,86,4.147,Manhattan
2019-02-07,22,41.05,6.11,11.44,53,4.169,Manhattan
2019-02-07,23,40.92,6.14,10.3,43,3.674,Manhattan
2019-02-08,0,39.98,7.59,12.84,40,4.638,Manhattan
2019-02-08,1,39.55,8.86,12.65,41,5.075,Manhattan
2019-02-08,2,39.08,9.29,15.93,32,8.78,Manhattan
2019-02-08,3,38.92,10.3,14.47,30,9.672,Manhattan
2019-02-08,4,39.14,9.1,12.33,25,9.192,Manhattan
2019-02-08,5,39.31,8.92,14.57,18,8.411,Manhattan
2019-02-08,6,39.3,7.44,12.37,19,10,Manhattan
2019-02-08,7,39.25,6.27,10.33,15,8.917,Manhattan
2019-02-08,8,39.22,6.53,9.92,19,9.934,Manhattan
2019-02-08,9,40.12,6.32,8.74,30,10,Manhattan
2019-02-08,10,41.01,6.19,8.21,29,9.611,Manhattan
2019-02-08,11,41.87,5.96,8.93,39,9.003,Manhattan
2019-02-08,12,42.68,6.08,8.25,48,9.604,Manhattan
2019-02-08,13,43.26,6.22,6.99,52,10,Manhattan
2019-02-08,14,43.98,6.26,6.34,58,10,Manhattan
2019-02-08,15,44.3,5.08,6.94,60,10,Manhattan
2019-02-08,16,43.86,5.63,7.25,64,10,Manhattan
2019-02-08,17,43.4,4.65,6.9,67,10,Manhattan
2019-02-08,18,43.3,3.51,5.1,64,10,Manhattan
2019-02-08,19,43.18,3.45,4.19,88,8.595,Manhattan
2019-02-08,20,43.07,4.0,5.48,106,7.809,Manhattan
2019-02-08,21,42.69,5.26,8.35,107,5.842,Manhattan
2019-02-08,22,42.34,5.17,8.25,100,7.199,Manhattan
2019-02-08,23,42.22,5.1,10.5,106,6.876,Manhattan
2019-02-09,0,40.93,4.83,13.68,127,10,Manhattan
2019-02-09,1,41.51,4.17,8.58,118,7.638,Manhattan
2019-02-09,2,41.43,3.27,4.7,117,3.752,Manhattan
2019-02-09,3,41.98,2.9,5.62,98,8.153,Manhattan
2019-02-09,4,42.04,2.92,5.23,96,9.289,Manhattan
2019-02-09,5,41.99,2.77,5.21,115,8.715,Manhattan
2019-02-09,6,41.58,3.23,4.49,190,7.679,Manhattan
2019-02-09,7,41.75,2.85,4.66,182,8.059,Manhattan
2019-02-09,8,42.49,3.73,6.11,200,5.669,Manhattan
2019-02-09,9,43.08,5.21,9.78,206,7.474,Manhattan
2019-02-09,10,43.7,7.16,15.02,237,7.985,Manhattan
2019-02-09,11,44.76,7.78,14.36,227,8.273,Manhattan
2019-02-09,12,47.38,10.3,17.46,266,10,Manhattan
2019-02-09,13,51.85,12.93,27.61,268,10,Manhattan
2019-02-09,14,54.26,15.32,34.26,248,10,Manhattan
2019-02-09,15,54.0,18.01,29.35,295,10,Manhattan
2019-02-09,16,51.2,17.26,32.8,274,10,Manhattan
2019-02-09,17,47.92,15.82,28.57,275,10,Manhattan
2019-02-09,18,44.77,16.3,28.97,273,10,Manhattan
2019-02-09,19,42.03,15.52,26.86,277,10,Manhattan
2019-02-09,20,38.88,15.05,28.0,281,10,Manhattan
2019-02-09,21,36.3,16.18,27.58,280,10,Manhattan
2019-02-09,22,34.42,15.35,24.19,287,10,Manhattan
2019-02-09,23,33.09,14.22,22.84,289,10,Manhattan
2019-02-10,0,32.08,14.61,22.02,296,10,Manhattan
2019-02-10,1,30.18,12.94,20.99,298,10,Manhattan
2019-02-10,2,29.01,13.49,22.65,305,10,Manhattan
2019-02-10,3,28.02,14.4,27.5,303,10,Manhattan
2019-02-10,4,26.66,13.83,23.99,306,10,Manhattan
2019-02-10,5,25.61,13.35,21.05,305,10,Manhattan
2019-02-10,6,24.68,14.09,24.62,312,10,Manhattan
2019-02-10,7,24.29,13.95,24.97,316,10,Manhattan
2019-02-10,8,24.63,14.51,27.8,312,10,Manhattan
2019-02-10,9,25.07,15.55,24.22,312,10,Manhattan
2019-02-10,10,26.4,15.76,23.78,312,10,Manhattan
2019-02-10,11,27.96,16.49,27.0,312,10,Manhattan
2019-02-10,12,30.04,15.79,23.29,317,10,Manhattan
2019-02-10,13,31.15,15.49,22.35,314,10,Manhattan
2019-02-10,14,32.09,15.43,24.97,319,10,Manhattan
2019-02-10,15,32.83,13.64,19.67,316,10,Manhattan
2019-02-10,16,32.21,13.28,18.71,316,10,Manhattan
2019-02-10,17,31.53,11.62,16.89,316,10,Manhattan
2019-02-10,18,30.59,9.75,13.38,311,10,Manhattan
2019-02-10,19,30.0,7.61,10.68,304,10,Manhattan
2019-02-10,20,29.11,7.44,10.24,301,10,Manhattan
2019-02-10,21,28.38,8.06,12.64,305,10,Manhattan
2019-02-10,22,27.21,7.21,11.95,303,10,Manhattan
2019-02-10,23,26.8,6.64,12.2,309,10,Manhattan
2019-02-11,0,26.28,6.95,12.03,314,10,Manhattan
2019-02-11,1,25.66,5.48,7.89,322,10,Manhattan
2019-02-11,2,24.96,4.77,7.93,332,10,Manhattan
2019-02-11,3,24.23,5.0,8.38,323,10,Manhattan
2019-02-11,4,23.9,4.94,8.45,313,10,Manhattan
2019-02-11,5,22.92,4.91,7.78,309,10,Manhattan
2019-02-11,6,22.71,4.76,7.77,278,10,Manhattan
2019-02-11,7,22.51,4.2,4.97,279,10,Manhattan
2019-02-11,8,23.58,4.71,5.2,282,10,Manhattan
2019-02-11,9,25.66,5.55,5.73,313,10,Manhattan
2019-02-11,10,27.32,5.51,5.92,306,10,Manhattan
2019-02-11,11,29.64,5.76,6.89,303,10,Manhattan
2019-02-11,12,31.34,7.05,8.56,268,10,Manhattan
2019-02-11,13,33.2,7.26,7.58,264,10,Manhattan
2019-02-11,14,33.7,5.92,7.89,257,10,Manhattan
2019-02-11,15,34.75,6.63,8.13,256,10,Manhattan
2019-02-11,16,35.37,5.45,7.83,256,10,Manhattan
2019-02-11,17,34.6,5.02,7.11,251,10,Manhattan
2019-02-11,18,34.33,5.38,6.4,241,10,Manhattan
2019-02-11,19,34.01,5.17,6.84,233,10,Manhattan
2019-02-11,20,33.68,4.47,7.12,246,10,Manhattan
2019-02-11,21,33.26,4.21,7.8,262,10,Manhattan
2019-02-11,22,32.9,4.44,8.26,259,10,Manhattan
2019-02-11,23,32.85,3.73,6.91,262,10,Manhattan
2019-02-12,0,33.12,2.98,5.64,248,10,Manhattan
2019-02-12,1,33.16,3.53,3.53,230,9.87,Manhattan
2019-02-12,2,31.19,3.71,3.71,239,10,Manhattan
2019-02-12,3,30.97,4.11,4.11,241,10,Manhattan
2019-02-12,4,29.93,3.89,3.89,242,10,Manhattan
2019-02-12,5,29.36,2.97,3.16,234,10,Manhattan
2019-02-12,6,29.6,2.52,2.68,310,10,Manhattan
2019-02-12,7,30.7,1.95,1.95,288,10,Manhattan
2019-02-12,8,31.87,2.56,2.75,318,10,Manhattan
2019-02-12,9,32.69,4.39,4.78,11,10,Manhattan
2019-02-12,10,33.99,6.01,6.19,30,10,Manhattan
2019-02-12,11,35.52,6.66,8.15,40,10,Manhattan
2019-02-12,12,36.06,7.6,7.6,42,10,Manhattan
2019-02-12,13,36.47,7.04,7.04,46,10,Manhattan
2019-02-12,14,36.18,7.01,7.09,62,10,Manhattan
2019-02-12,15,36.95,5.8,5.8,58,10,Manhattan
2019-02-12,16,37.17,3.89,3.89,46,10,Manhattan
2019-02-12,17,36.96,3.51,4.07,51,10,Manhattan
2019-02-12,18,36.28,4.86,4.86,38,10,Manhattan
2019-02-12,19,35.84,4.47,4.47,41,10,Manhattan
2019-02-12,20,35.34,4.96,4.96,38,10,Manhattan
2019-02-12,21,34.33,5.11,6.83,42,10,Manhattan
2019-02-12,22,32.85,4.09,9.09,28,10,Manhattan
2019-02-12,23,32.6,3.82,8.59,31,10,Manhattan
2019-02-13,0,32.89,5.47,10.02,42,10,Manhattan
2019-02-13,1,33.25,6.64,12.28,43,10,Manhattan
2019-02-13,2,33.33,7.82,13.56,54,10,Manhattan
2019-02-13,3,32.51,9.99,14.68,56,10,Manhattan
2019-02-13,4,32.19,11.32,11.83,59,10,Manhattan
2019-02-13,5,31.21,11.47,14.09,59,10,Manhattan
2019-02-13,6,30.62,11.79,15.25,64,10,Manhattan
2019-02-13,7,30.13,10.69,14.09,64,10,Manhattan
2019-02-13,8,29.16,11.97,14.16,68,10,Manhattan
2019-02-13,9,28.98,12.24,14.94,70,8.739,Manhattan
2019-02-13,10,26.47,12.51,17.79,67,3.73,Manhattan
2019-02-13,11,26.01,12.86,19.79,61,3.44,Manhattan
2019-02-13,12,26.07,13.62,22.62,64,1.64,Manhattan
2019-02-13,13,27.57,11.98,20.68,58,1.408,Manhattan
2019-02-13,14,27.09,12.48,18.13,59,0.962,Manhattan
2019-02-13,15,28.36,12.64,21.06,69,1.771,Manhattan
2019-02-13,16,29.08,12.28,21.14,70,1.283,Manhattan
2019-02-13,17,30.59,13.18,24.41,79,1.781,Manhattan
2019-02-13,18,33.07,13.34,32.77,82,5.643,Manhattan
2019-02-13,19,33.8,10.91,21.75,78,3.9,Manhattan
2019-02-13,20,34.25,10.6,21.83,60,4.82,Manhattan
2019-02-13,21,34.34,9.62,26.13,53,5.212,Manhattan
2019-02-13,22,34.72,9.76,17.08,50,4.694,Manhattan
2019-02-13,23,35.07,8.26,15.15,51,4.597,Manhattan
2019-02-14,0,35.69,6.99,12.96,37,4.851,Manhattan
2019-02-14,1,35.63,7.25,11.49,18,4.909,Manhattan
2019-02-14,2,35.24,6.8,8.41,0,6.693,Manhattan
2019-02-14,3,33.62,6.15,7.75,318,5.991,Manhattan
2019-02-14,4,33.51,5.82,8.76,304,3.904,Manhattan
2019-02-14,5,34.1,6.39,10.91,314,7.7,Manhattan
2019-02-14,6,34.81,5.93,13.47,237,9.193,Manhattan
2019-02-14,7,35.79,6.55,10.99,252,10,Manhattan
2019-02-14,8,36.27,7.99,12.99,257,10,Manhattan
2019-02-14,9,38.01,11.31,23.55,274,10,Manhattan
2019-02-14,10,39.88,13.79,24.52,276,10,Manhattan
2019-02-14,11,40.03,15.89,28.73,272,10,Manhattan
2019-02-14,12,40.05,17.62,27.04,264,10,Manhattan
2019-02-14,13,40.3,16.17,23.95,268,10,Manhattan
2019-02-14,14,39.68,17.31,29.89,267,10,Manhattan
2019-02-14,15,37.96,16.63,25.76,262,10,Manhattan
2019-02-14,16,38.07,16.86,28.01,258,10,Manhattan
2019-02-14,17,36.17,15.97,26.35,265,10,Manhattan
2019-02-14,18,35.22,14.28,25.5,263,10,Manhattan
2019-02-14,19,34.9,11.55,23.78,267,10,Manhattan
2019-02-14,20,34.0,11.51,19.84,263,10,Manhattan
2019-02-14,21,33.52,11.53,21.58,256,10,Manhattan
2019-02-14,22,33.0,10.12,25.79,255,10,Manhattan
2019-02-14,23,32.98,9.98,25.59,258,10,Manhattan
2019-02-15,0,33.29,11.39,20.73,259,10,Manhattan
2019-02-15,1,33.18,9.88,20.49,264,10,Manhattan
2019-02-15,2,32.81,8.12,18.78,257,10,Manhattan
2019-02-15,3,33.02,10.45,21.63,265,10,Manhattan
2019-02-15,4,32.57,9.97,18.56,264,10,Manhattan
2019-02-15,5,32.25,11.05,20.2,272,10,Manhattan
2019-02-15,6,32.35,10.1,17.86,268,10,Manhattan
2019-02-15,7,33.08,8.55,16.61,272,10,Manhattan
2019-02-15,8,33.9,8.52,17.66,297,10,Manhattan
2019-02-15,9,35.31,10.32,19.66,259,10,Manhattan
2019-02-15,10,36.49,11.39,19.67,277,10,Manhattan
2019-02-15,11,38.35,11.14,22.36,289,10,Manhattan
2019-02-15,12,40.36,10.57,16.09,265,10,Manhattan
2019-02-15,13,42.37,9.56,18.33,269,10,Manhattan
2019-02-15,14,43.9,8.93,14.56,277,10,Manhattan
2019-02-15,15,44.98,7.35,10.77,262,10,Manhattan
2019-02-15,16,45.34,7.42,9.6,233,10,Manhattan
2019-02-15,17,44.96,7.89,9.6,224,10,Manhattan
2019-02-15,18,42.92,5.43,9.66,215,10,Manhattan
2019-02-15,19,42.07,3.5,5.34,204,10,Manhattan
2019-02-15,20,41.5,2.78,2.78,150,10,Manhattan
2019-02-15,21,41.27,2.52,2.52,142,10,Manhattan
2019-02-15,22,40.39,3.21,4.08,145,10,Manhattan
2019-02-15,23,40.0,3.45,6.84,145,10,Manhattan
2019-02-16,0,40.95,4.01,7.67,130,10,Manhattan
2019-02-16,1,40.59,5.38,10.22,138,10,Manhattan
2019-02-16,2,40.26,6.13,12.1,133,10,Manhattan
2019-02-16,3,40.96,6.04,14.33,133,10,Manhattan
2019-02-16,4,41.04,7.22,20.7,143,10,Manhattan
2019-02-16,5,41.75,7.23,20.55,144,10,Manhattan
2019-02-16,6,42.84,7.79,16.36,167,10,Manhattan
2019-02-16,7,44.11,5.77,12.08,173,9.57,Manhattan
2019-02-16,8,45.33,6.83,12.67,154,9.862,Manhattan
2019-02-16,9,46.93,7.17,12.82,183,10,Manhattan
2019-02-16,10,48.63,7.3,13.06,193,10,Manhattan
2019-02-16,11,49.99,7.59,11.85,183,10,Manhattan
2019-02-16,12,50.84,7.72,13.15,185,10,Manhattan
2019-02-16,13,52.81,6.98,13.26,180,10,Manhattan
2019-02-16,14,54.86,8.88,12.38,182,10,Manhattan
2019-02-16,15,56.91,8.21,9.82,185,10,Manhattan
2019-02-16,16,57.28,8.56,11.95,180,10,Manhattan
2019-02-16,17,55.87,7.07,12.26,198,10,Manhattan
2019-02-16,18,55.17,6.12,9.99,199,10,Manhattan
2019-02-16,19,53.8,5.17,9.14,168,10,Manhattan
2019-02-16,20,52.69,4.52,8.11,198,10,Manhattan
2019-02-16,21,53.73,5.09,6.91,250,10,Manhattan
2019-02-16,22,53.39,6.21,10.83,268,10,Manhattan
2019-02-16,23,52.73,7.36,12.57,284,10,Manhattan
2019-02-17,0,47.74,8.73,11.55,322,10,Manhattan
2019-02-17,1,45.11,9.11,19.7,323,10,Manhattan
2019-02-17,2,42.7,10.07,19.33,321,10,Manhattan
2019-02-17,3,40.37,7.87,18.92,325,10,Manhattan
2019-02-17,4,38.21,7.17,16.59,320,10,Manhattan
2019-02-17,5,36.98,7.82,15.66,321,10,Manhattan
2019-02-17,6,34.87,7.09,14.89,318,10,Manhattan
2019-02-17,7,34.14,6.34,12.02,310,10,Manhattan
2019-02-17,8,34.82,7.92,13.7,314,10,Manhattan
2019-02-17,9,35.75,10.66,16.2,323,10,Manhattan
2019-02-17,10,37.45,11.12,13.19,327,10,Manhattan
2019-02-17,11,38.92,10.51,13.74,325,10,Manhattan
2019-02-17,12,40.69,10.72,12.07,317,10,Manhattan
2019-02-17,13,41.77,11.02,12.86,319,10,Manhattan
2019-02-17,14,43.16,10.97,12.6,320,10,Manhattan
2019-02-17,15,43.63,11.15,12.8,321,10,Manhattan
2019-02-17,16,42.97,11.48,16.06,325,10,Manhattan
2019-02-17,17,41.53,11.22,14.76,327,10,Manhattan
2019-02-17,18,39.76,9.56,13.5,324,10,Manhattan
2019-02-17,19,37.95,8.64,13.07,322,10,Manhattan
2019-02-17,20,36.54,8.02,12.39,326,10,Manhattan
2019-02-17,21,35.21,7.95,12.53,338,10,Manhattan
2019-02-17,22,33.63,6.58,11.49,349,10,Manhattan
2019-02-17,23,32.51,7.27,11.55,346,10,Manhattan
2019-02-18,0,31.44,7.83,12.6,3,10,Manhattan
2019-02-18,1,30.67,8.31,11.81,359,10,Manhattan
2019-02-18,2,29.57,8.43,11.25,0,10,Manhattan
2019-02-18,3,28.0,8.93,11.83,356,10,Manhattan
2019-02-18,4,27.06,8.03,13.57,348,10,Manhattan
2019-02-18,5,26.54,8.21,11.7,7,10,Manhattan
2019-02-18,6,25.78,6.7,11.36,14,10,Manhattan
2019-02-18,7,25.97,6.54,9.16,14,10,Manhattan
2019-02-18,8,27.32,6.16,7.64,15,10,Manhattan
2019-02-18,9,29.72,5.98,6.24,32,10,Manhattan
2019-02-18,10,31.16,7.04,7.04,45,10,Manhattan
2019-02-18,11,33.15,3.94,3.94,63,10,Manhattan
2019-02-18,12,35.23,3.34,3.34,104,10,Manhattan
2019-02-18,13,35.65,4.99,4.99,203,10,Manhattan
2019-02-18,14,35.91,4.11,4.11,194,10,Manhattan
2019-02-18,15,36.1,6.35,6.35,173,10,Manhattan
2019-02-18,16,36.34,5.84,5.84,169,10,Manhattan
2019-02-18,17,34.96,5.82,5.82,175,10,Manhattan
2019-02-18,18,34.51,6.67,7.24,166,10,Manhattan
2019-02-18,19,34.11,6.29,6.55,168,10,Manhattan
2019-02-18,20,34.41,5.93,7.03,156,10,Manhattan
2019-02-18,21,34.78,5.82,8.11,141,10,Manhattan
2019-02-18,22,34.17,4.61,8.8,131,8.865,Manhattan
2019-02-18,23,33.96,4.67,8.62,114,7.104,Manhattan
2019-02-19,0,33.99,4.4,6.49,94,4.929,Manhattan
2019-02-19,1,33.63,5.8,6.77,69,5.2,Manhattan
2019-02-19,2,33.69,5.42,7.48,68,1.956,Manhattan
2019-02-19,3,33.51,6.16,8.36,75,2.17,Manhattan
2019-02-19,4,33.44,6.84,9.63,76,3.809,Manhattan
2019-02-19,5,33.5,6.08,8.42,74,3.898,Manhattan
2019-02-19,6,33.91,4.69,8.45,76,5.273,Manhattan
2019-02-19,7,34.14,3.53,6.22,23,5.49,Manhattan
2019-02-19,8,34.94,2.9,2.9,11,4.686,Manhattan
2019-02-19,9,35.5,3.12,3.12,348,5.18,Manhattan
2019-02-19,10,35.89,4.01,4.01,307,4.776,Manhattan
2019-02-19,11,36.92,6.31,9.49,275,5.363,Manhattan
2019-02-19,12,39.51,10.0,15.27,279,10,Manhattan
2019-02-19,13,40.38,12.08,18.5,271,10,Manhattan
2019-02-19,14,41.02,13.85,20.87,274,10,Manhattan
2019-02-19,15,41.46,15.51,25.46,305,10,Manhattan
2019-02-19,16,40.24,16.89,24.77,306,10,Manhattan
2019-02-19,17,37.4,16.18,23.59,308,10,Manhattan
2019-02-19,18,34.45,15.21,22.48,309,10,Manhattan
2019-02-19,19,31.74,14.13,21.65,311,10,Manhattan
2019-02-19,20,30.49,13.89,19.65,311,10,Manhattan
2019-02-19,21,29.33,13.24,21.04,318,10,Manhattan
2019-02-19,22,28.32,11.42,17.82,320,10,Manhattan
2019-02-19,23,27.22,11.4,19.56,320,10,Manhattan
2019-02-20,0,26.47,11.86,17.54,324,10,Manhattan
2019-02-20,1,25.31,10.19,17.19,328,10,Manhattan
2019-02-20,2,25.03,8.22,14.89,321,10,Manhattan
2019-02-20,3,24.75,7.76,14.57,315,10,Manhattan
2019-02-20,4,24.04,7.15,13.76,304,10,Manhattan
2019-02-20,5,23.86,7.0,12.27,320,10,Manhattan
2019-02-20,6,23.21,6.71,12.32,306,10,Manhattan
2019-02-20,7,23.51,6.19,10.55,297,10,Manhattan
2019-02-20,8,24.46,8.37,11.52,295,10,Manhattan
2019-02-20,9,25.86,9.37,12.67,321,10,Manhattan
2019-02-20,10,27.44,9.92,10.95,317,10,Manhattan
2019-02-20,11,29.12,9.13,11.19,309,10,Manhattan
2019-02-20,12,30.48,9.86,9.86,309,10,Manhattan
2019-02-20,13,32.84,8.76,10.27,303,10,Manhattan
2019-02-20,14,34.4,9.49,10.36,309,10,Manhattan
2019-02-20,15,35.59,8.77,12.96,312,10,Manhattan
2019-02-20,16,35.98,8.69,13.82,315,10,Manhattan
2019-02-20,17,34.78,8.83,12.32,317,10,Manhattan
2019-02-20,18,33.52,6.67,10.34,315,10,Manhattan
2019-02-20,19,33.02,5.57,8.32,303,10,Manhattan
2019-02-20,20,32.87,5.49,8.2,312,10,Manhattan
2019-02-20,21,31.94,6.84,9.67,317,10,Manhattan
2019-02-20,22,31.15,7.24,9.83,324,10,Manhattan
2019-02-20,23,30.14,7.57,10.99,338,10,Manhattan
2019-02-21,0,29.14,7.2,9.1,342,10,Manhattan
2019-02-21,1,28.51,6.27,7.45,0,10,Manhattan
2019-02-21,2,27.94,4.01,5.54,355,10,Manhattan
2019-02-21,3,28.03,4.29,4.55,355,10,Manhattan
2019-02-21,4,27.27,3.38,4.19,337,10,Manhattan
2019-02-21,5,26.82,3.17,4.11,7,10,Manhattan
2019-02-21,6,26.89,3.38,3.39,35,10,Manhattan
2019-02-21,7,27.32,4.11,4.11,54,10,Manhattan
2019-02-21,8,27.81,4.94,4.94,67,10,Manhattan
2019-02-21,9,28.44,5.34,5.34,77,10,Manhattan
2019-02-21,10,28.67,4.01,5.06,102,10,Manhattan
2019-02-21,11,29.59,3.59,5.59,137,10,Manhattan
2019-02-21,12,28.1,5.4,7.28,143,6.926,Manhattan
2019-02-21,13,26.75,3.97,6.98,123,1.301,Manhattan
2019-02-21,14,27.99,7.03,9.1,107,1.674,Manhattan
2019-02-21,15,27.92,7.84,8.44,89,1.264,Manhattan
2019-02-21,16,27.86,7.34,9.22,83,1.258,Manhattan
2019-02-21,17,28.49,6.97,11.44,84,1.463,Manhattan
2019-02-21,18,28.66,7.1,11.67,77,2.147,Manhattan
2019-02-21,19,28.98,6.75,11.95,76,2.546,Manhattan
2019-02-21,20,30.24,6.96,11.91,73,3.409,Manhattan
2019-02-21,21,31.14,7.95,12.71,73,2.334,Manhattan
2019-02-21,22,31.18,7.78,12.24,59,3.017,Manhattan
2019-02-21,23,32.11,7.32,12.78,54,2.882,Manhattan
2019-02-22,0,32.88,8.55,14.12,60,2.401,Manhattan
2019-02-22,1,33.27,6.78,9.88,48,6.912,Manhattan
2019-02-22,2,33.4,6.39,9.16,22,3.568,Manhattan
2019-02-22,3,33.55,6.44,7.23,9,3.382,Manhattan
2019-02-22,4,33.57,6.02,6.3,345,4.458,Manhattan
2019-02-22,5,32.83,4.75,5.73,341,4.661,Manhattan
2019-02-22,6,32.92,3.76,8.84,285,6.913,Manhattan
2019-02-22,7,33.59,3.47,4.54,264,7.983,Manhattan
2019-02-22,8,35.01,5.09,8.67,291,7.79,Manhattan
2019-02-22,9,36.76,7.37,11.82,214,8.166,Manhattan
2019-02-22,10,38.29,8.72,14.73,258,9.004,Manhattan
2019-02-22,11,41.15,9.14,15.38,259,10,Manhattan
2019-02-22,12,44.4,9.04,16.17,266,10,Manhattan
2019-02-22,13,46.49,8.46,14.27,264,10,Manhattan
2019-02-22,14,47.65,8.55,15.16,261,10,Manhattan
2019-02-22,15,49.63,8.66,15.72,280,10,Manhattan
2019-02-22,16,51.05,8.16,12.71,282,10,Manhattan
2019-02-22,17,50.18,7.55,11.45,269,10,Manhattan
2019-02-22,18,47.65,6.05,7.56,300,10,Manhattan
2019-02-22,19,47.47,4.39,4.39,272,10,Manhattan
2019-02-22,20,46.6,4.77,4.77,281,10,Manhattan
2019-02-22,21,45.42,4.28,5.4,272,10,Manhattan
2019-02-22,22,44.88,4.6,6.72,304,10,Manhattan
2019-02-22,23,44.36,5.85,9.56,305,10,Manhattan
2019-02-23,0,43.17,6.46,12.38,312,10,Manhattan
2019-02-23,1,42.04,7.55,9.98,311,10,Manhattan
2019-02-23,2,40.39,7.0,12.69,313,10,Manhattan
2019-02-23,3,39.3,6.74,12.79,302,10,Manhattan
2019-02-23,4,38.8,7.0,14.18,301,10,Manhattan
2019-02-23,5,38.0,6.81,13.77,308,10,Manhattan
2019-02-23,6,37.93,7.14,14.54,313,10,Manhattan
2019-02-23,7,37.58,5.76,13.4,314,10,Manhattan
2019-02-23,8,38.76,6.72,11.85,310,10,Manhattan
2019-02-23,9,39.36,8.9,14.07,323,10,Manhattan
2019-02-23,10,40.75,10.36,13.71,335,10,Manhattan
2019-02-23,11,42.02,9.56,10.65,324,10,Manhattan
2019-02-23,12,41.97,8.92,12.89,331,10,Manhattan
2019-02-23,13,43.61,8.59,10.47,334,10,Manhattan
2019-02-23,14,43.96,8.03,8.55,329,10,Manhattan
2019-02-23,15,44.53,8.27,8.5,324,10,Manhattan
2019-02-23,16,44.24,8.02,10.41,326,10,Manhattan
2019-02-23,17,43.32,7.68,9.28,330,10,Manhattan
2019-02-23,18,41.86,6.17,9.21,328,10,Manhattan
2019-02-23,19,40.41,5.9,10.75,326,10,Manhattan
2019-02-23,20,39.37,5.44,7.76,329,10,Manhattan
2019-02-23,21,38.44,4.44,7.62,333,10,Manhattan
2019-02-23,22,37.53,4.89,8.58,332,10,Manhattan
2019-02-23,23,36.35,4.67,6.81,350,10,Manhattan
2019-02-24,0,36.02,5.61,7.26,354,10,Manhattan
2019-02-24,1,35.07,4.39,7.0,21,10,Manhattan
2019-02-24,2,34.67,4.65,4.73,15,10,Manhattan
2019-02-24,3,34.04,4.42,5.52,25,10,Manhattan
2019-02-24,4,33.2,3.74,5.71,24,10,Manhattan
2019-02-24,5,32.8,4.35,6.95,21,10,Manhattan
2019-02-24,6,32.38,4.8,7.19,19,10,Manhattan
2019-02-24,7,32.14,4.97,5.62,16,10,Manhattan
2019-02-24,8,33.47,5.04,5.9,24,10,Manhattan
2019-02-24,9,35.06,5.57,5.86,40,10,Manhattan
2019-02-24,10,36.74,5.15,7.15,60,10,Manhattan
2019-02-24,11,38.36,4.11,5.16,97,10,Manhattan
2019-02-24,12,39.26,4.5,4.56,137,10,Manhattan
2019-02-24,13,40.49,3.99,4.28,104,10,Manhattan
2019-02-24,14,40.58,4.16,4.7,134,10,Manhattan
2019-02-24,15,40.91,5.39,5.39,139,10,Manhattan
2019-02-24,16,39.44,5.46,6.79,149,10,Manhattan
2019-02-24,17,39.21,5.52,7.32,139,10,Manhattan
2019-02-24,18,38.6,5.14,6.76,139,10,Manhattan
2019-02-24,19,38.48,3.7,4.46,108,10,Manhattan
2019-02-24,20,38.6,5.17,6.72,89,10,Manhattan
2019-02-24,21,38.48,6.45,10.03,98,10,Manhattan
2019-02-24,22,38.32,6.26,12.52,93,10,Manhattan
2019-02-24,23,37.58,6.07,12.76,81,9.549,Manhattan
2019-02-25,0,36.96,6.87,12.81,73,6.668,Manhattan
2019-02-25,1,36.64,7.45,13.28,66,5.56,Manhattan
2019-02-25,2,36.53,8.98,15.23,63,3.677,Manhattan
2019-02-25,3,37.21,9.95,17.5,65,3.557,Manhattan
2019-02-25,4,37.37,11.18,19.97,70,3.85,Manhattan
2019-02-25,5,38.07,10.95,20.45,74,3.639,Manhattan
2019-02-25,6,39.42,10.24,23.76,67,2.886,Manhattan
2019-02-25,7,40.25,8.82,16.07,50,2.753,Manhattan
2019-02-25,8,41.53,9.44,16.74,52,2.614,Manhattan
2019-02-25,9,41.11,9.7,12.59,65,3.992,Manhattan
2019-02-25,10,41.35,6.82,10.39,85,6.89,Manhattan
2019-02-25,11,42.58,4.45,8.66,143,4.617,Manhattan
2019-02-25,12,45.55,5.82,14.1,162,5.324,Manhattan
2019-02-25,13,45.45,5.53,9.75,201,4.871,Manhattan
2019-02-25,14,46.62,7.42,11.67,218,7.302,Manhattan
2019-02-25,15,46.59,9.08,13.68,229,9.384,Manhattan
2019-02-25,16,45.79,10.97,17.37,236,10,Manhattan
2019-02-25,17,45.81,9.86,16.38,240,9.933,Manhattan
2019-02-25,18,45.63,10.88,17.58,245,9.828,Manhattan
2019-02-25,19,45.69,11.87,23.27,249,10,Manhattan
2019-02-25,20,46.29,15.27,26.62,253,10,Manhattan
2019-02-25,21,46.37,17.54,37.56,272,10,Manhattan
2019-02-25,22,45.69,18.08,38.66,270,10,Manhattan
2019-02-25,23,44.72,19.15,39.58,279,10,Manhattan
2019-02-26,0,40.68,19.58,43.7,248,10,Manhattan
2019-02-26,1,42.31,17.27,40.28,264,10,Manhattan
